NameId,Text,nid
anni_anni_bobanni, u look it LOL,25
anni_anni_bobanni, ,25
anni_anni_bobanni, aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaah,25
anni_anni_bobanni, lol,25
audavideo, OK its not so bad I guess,24
audavideo, now ur blushing,24
anni_anni_bobanni, yes I am,25
audavideo, ur face is red,24
anni_anni_bobanni, lol,25
anni_anni_bobanni, i like that,25
anni_anni_bobanni, did you like the tummy puppet,25
audavideo, when u blush,24
anni_anni_bobanni, LOL ya,25
anni_anni_bobanni, oh really?,25
audavideo, it was funny,24
anni_anni_bobanni, are you gonna kiss my blush?,25
audavideo, i mite,24
anni_anni_bobanni, o dang,25
anni_anni_bobanni, ya,25
anni_anni_bobanni, lol,25
audavideo, i woudl,24
anni_anni_bobanni, I know you would,25
audavideo, o u do huh,24
anni_anni_bobanni, we'll see what happens when you drive my car,25
audavideo, if you dont crack it up I'll give you a kiss for good driving,24
audavideo, oh,24
anni_anni_bobanni, u really goona lemme drive huh,25
anni_anni_bobanni, and if i do crack it up?,25
anni_anni_bobanni, nah you wont,25
audavideo, thats why Im going to take you in a big empty parking lot,24
audavideo, ok,24
anni_anni_bobanni, u no i havent relly driven b4,25
anni_anni_bobanni, thats OK,25
audavideo, its not hard,24
audavideo, i can turn the wheel,24
anni_anni_bobanni, but just think,25
audavideo, but idk about the petals,24
anni_anni_bobanni, the skills you learn while driving my car will help you feel much more comfortable when you take drivers ed,25
audavideo, ok,24
anni_anni_bobanni, i hope im not nervos,25
anni_anni_bobanni," you will be, but I'll help you get over that",25
audavideo, and the pedal are easy,24
audavideo, pedals,24
audavideo, my car isnt a stick shift though,24
audavideo, ok,24
anni_anni_bobanni, so dont worry,25
audavideo, its easier,24
audavideo, oh ok,24
anni_anni_bobanni, one less pedal to deal with,25
audavideo, ok,24
anni_anni_bobanni, and you only use one foot,25
audavideo, the right foot,24
audavideo, umm ,24
anni_anni_bobanni, u no i dont hear good in my right ear even with the hearing aid,25
anni_anni_bobanni, izzat a prob?,25
anni_anni_bobanni, you told me,25
audavideo, nope,24
audavideo, i mean ill b able to hear but not as good,24
anni_anni_bobanni, thats fine,25
audavideo, not as good as other ppl would,24
anni_anni_bobanni, but u dont hafta shout,25
anni_anni_bobanni, ok,25
audavideo, just so u no,24
anni_anni_bobanni, cool,25
audavideo, what I want you to learn first is how to accelerate and stop smoothly,24
audavideo, huh,24
anni_anni_bobanni, how to apply gas,25
audavideo, lol,24
anni_anni_bobanni, gas,25
anni_anni_bobanni, make the car move,25
audavideo, hehe,24
anni_anni_bobanni, pooop!,25
audavideo, lol,24
audavideo, can i ask u something,24
anni_anni_bobanni, sure,25
audavideo, r u italien?,24
anni_anni_bobanni, no,25
audavideo, french,24
audavideo, i mean r ur parenst,24
anni_anni_bobanni, really?,25
anni_anni_bobanni, french?,25
anni_anni_bobanni, Oui,25
audavideo, huh,24
anni_anni_bobanni, thats french,25
anni_anni_bobanni, ?,25
anni_anni_bobanni," oui, means yes in french",25
audavideo, oh,24
anni_anni_bobanni, ur parents r french?,25
anni_anni_bobanni," its pronounces ""wee""",25
audavideo, LOL,24
anni_anni_bobanni, my parents are French Canadian,25
audavideo, o cool,24
anni_anni_bobanni, u speak more french??,25
anni_anni_bobanni, my grand parents too,25
audavideo, wow,24
anni_anni_bobanni, so coool,25
anni_anni_bobanni, except my grandmother on my dads side,25
audavideo, shes actually from France,24
audavideo, lol,24
audavideo, je comprende mais je ne parle francais,24
audavideo, como tally voo,24
anni_anni_bobanni, huh,25
anni_anni_bobanni, thats all i no,25
anni_anni_bobanni," I understand, but I do not speak french",25
audavideo, oh,24
anni_anni_bobanni, ok,25
anni_anni_bobanni, comment allez vous means how are you,25
audavideo, thats what i said?,24
anni_anni_bobanni, kinda,25
anni_anni_bobanni, lol,25
anni_anni_bobanni, yes,25
audavideo, do you take Spanish?,24
audavideo, i do but lol,24
anni_anni_bobanni, i suk,25
anni_anni_bobanni, you're just starting,25
audavideo, ya but its hard,24
anni_anni_bobanni, is there a language you would rather learn?,25
audavideo, idk,24
anni_anni_bobanni, ,25
anni_anni_bobanni, whats taht,25
anni_anni_bobanni, lol,25
audavideo, weeeerd,24
anni_anni_bobanni, I was making faces,25
audavideo, lol,24
audavideo, i NO,24
anni_anni_bobanni, u lok drunk lol,25
anni_anni_bobanni, ,25
anni_anni_bobanni, you like buzzing me,25
audavideo, lol,24
audavideo, ur funny,24
anni_anni_bobanni, I'll tickle you for that,25
audavideo, lol u wish,24
anni_anni_bobanni, yes I do,25
audavideo, ,24
audavideo, I bet you wouldnt mind,24
audavideo, o me yo,24
anni_anni_bobanni, i wouldnt,25
anni_anni_bobanni, mind,25
anni_anni_bobanni," ""o me yo""",25
audavideo, lol,24
audavideo, oh me to,24
anni_anni_bobanni, sorry,25
anni_anni_bobanni, like the soldiers in wizard of oz,25
audavideo, thats oreo,24
anni_anni_bobanni, lol,25
audavideo," Oh weee Oh, weee Oh wum!",24
audavideo, brb ima go get some cookies,24
anni_anni_bobanni, aww cookies,25
audavideo, dang Im hungry,24
audavideo, did u eat??,24
anni_anni_bobanni, no u didnt,25
anni_anni_bobanni, brb,25
anni_anni_bobanni, ok,25
audavideo, back,24
anni_anni_bobanni, dounle stuff mmmm,25
anni_anni_bobanni, bouble,25
anni_anni_bobanni, that was quick,25
audavideo, dang!!,24
anni_anni_bobanni, double,25
anni_anni_bobanni," lol, you got in the mood for oreos when you said O me yo",25
audavideo, ya lol,24
anni_anni_bobanni, did you get a glass of milk too?,25
audavideo," lol, I bet you forgot and are getting it as I speak",24
audavideo, k i got,24
anni_anni_bobanni, oh LOL,25
anni_anni_bobanni, milk,25
anni_anni_bobanni, dang,25
anni_anni_bobanni, you cannot have oreos without milk,25
audavideo, its a law of nature,24
audavideo, lol,24
anni_anni_bobanni, u got esp???,25
anni_anni_bobanni, lol,25
audavideo, asp,24
audavideo, annie sensory perception,24
audavideo, awwww,24
anni_anni_bobanni, lol,25
anni_anni_bobanni, or a really poisonous snake,25
audavideo, huh,24
anni_anni_bobanni, me?,25
anni_anni_bobanni, no,25
audavideo, an asp,24
audavideo, is a snake,24
audavideo, oh,24
anni_anni_bobanni, its sounds dirty,25
anni_anni_bobanni, like ima lick u in the asp,25
anni_anni_bobanni, lol,25
audavideo, lol,24
audavideo, well you licking me anywhere sounds dirty,24
audavideo, O,24
anni_anni_bobanni, dang,25
anni_anni_bobanni, but nice,25
audavideo, KICK,24
anni_anni_bobanni, KICK,25
anni_anni_bobanni, KICK,25
anni_anni_bobanni, LOL,25
audavideo, ya right,24
audavideo, ,24
anni_anni_bobanni, ,25
anni_anni_bobanni, awwww,25
audavideo, too cute,24
audavideo, u no i meant kick,24
anni_anni_bobanni, I know,25
audavideo, lol,24
audavideo, its OK,24
audavideo, you coulda meant lick,24
audavideo, thats dirty,24
audavideo, lol,24
audavideo, Im good at licking,24
audavideo, ,24
audavideo, lol,24
anni_anni_bobanni, u lick snakes? lol,25
anni_anni_bobanni, lol yep,25
audavideo, they keep sticking theirs out at me,24
audavideo, so I get them first,24
audavideo, lol,24
audavideo, eeeeeeeeeeeeeeeeeew,24
anni_anni_bobanni, just kidding silly goose egg,25
audavideo, awww,24
anni_anni_bobanni, what?,25
audavideo, ur silly i like that,24
anni_anni_bobanni, ,25
audavideo, so hows the cookies?,24
audavideo, gone,24
anni_anni_bobanni, lol,25
audavideo, gulp,24
audavideo, you gotta savor them,24
audavideo, not swallow them whole,24
audavideo, i didnt,24
anni_anni_bobanni, you little cookie monster,25
audavideo, i ate them the rite way,24
anni_anni_bobanni, lol good,25
audavideo, twist the top off et the middle ,24
anni_anni_bobanni, and dunkin,25
anni_anni_bobanni, hey david,25
anni_anni_bobanni, i g2g,25
anni_anni_bobanni," oh, OK",25
audavideo, my moms yelling its a skool nite!!,24
anni_anni_bobanni, thanks for chatting,25
audavideo, lol,24
audavideo, ur so polite lol,24
anni_anni_bobanni, its good,25
anni_anni_bobanni, I was borught uo right,25
audavideo, i wasnt making funa u,24
anni_anni_bobanni, ur to cool,25
anni_anni_bobanni, I know,25
audavideo, thanks for the compliments,24
audavideo, i ment it,24
anni_anni_bobanni, exept,25
anni_anni_bobanni, idont wanna c ur tummy puppet agin,25
anni_anni_bobanni, ok?,25
anni_anni_bobanni, lol,25
audavideo, LOL,24
anni_anni_bobanni, I told you I was fat,25
audavideo, gimme a good smile b4 i go,24
anni_anni_bobanni, u r NOT,25
anni_anni_bobanni, just ur tummys soft,25
anni_anni_bobanni, thats good,25
anni_anni_bobanni, muah!@!,25
anni_anni_bobanni, ,25
audavideo, ,24
anni_anni_bobanni, ,25
anni_anni_bobanni, >,25
anni_anni_bobanni, wow,25
audavideo, >,24
audavideo, ttyl,24
audavideo, nite,24
anni_anni_bobanni,,25
," Hi Annie, how was your day?",-1
audavideo, hi,24
anni_anni_bobanni, 1 more day til break,25
anni_anni_bobanni, cool!,25
audavideo, u busy today?,24
anni_anni_bobanni, I worked,25
audavideo, but wasnt busy,24
audavideo, huh?,24
anni_anni_bobanni, lol,25
anni_anni_bobanni, it was an easy day,25
audavideo, what about you?,24
audavideo, it wa ok,24
anni_anni_bobanni, noones wanted to work cuz we onlky got 1 more day,25
anni_anni_bobanni, hahaha typical,25
audavideo, some a the teachers were mad,24
anni_anni_bobanni, really? what did they do?,25
audavideo, o i shouldnt tell u that cuz u r 1,24
anni_anni_bobanni, lol,25
audavideo, silly,24
audavideo, Im not a teacher right now,24
audavideo, just your friends,24
audavideo, -s,24
audavideo, u quit??,24
anni_anni_bobanni, lol,25
audavideo, no,24
audavideo," I meant, right now, dont think of me as a teacher",24
audavideo, think of me only as your friend,24
audavideo, o u r,24
anni_anni_bobanni, i was j/k,25
anni_anni_bobanni, you're a silly little one arent you,25
audavideo, ,24
audavideo, sorry,24
anni_anni_bobanni, dont be sorry,25
audavideo, I likie,24
audavideo, lol,24
anni_anni_bobanni, so I rode my mountain bike to work today,25
audavideo, chilly,24
audavideo, dang,24
anni_anni_bobanni, whyd u do that,25
anni_anni_bobanni, I need excersize,25
audavideo, oooh,24
anni_anni_bobanni, Im about 30 pounds overweight,25
audavideo, o i dint do that did i,24
anni_anni_bobanni, and my blood pressure is a little high,25
audavideo, when i said that about ur tummy last night,24
anni_anni_bobanni, no,25
audavideo, I went to the doctors today,24
audavideo, first time in a long time,24
audavideo, they weighed me,24
audavideo, ur sick,24
anni_anni_bobanni, ??,25
anni_anni_bobanni," no, just needed to set myself up as a patient",25
audavideo, huh?,24
anni_anni_bobanni, I just moved back here in July,25
audavideo, and I needed a primary care doctor,24
audavideo, ooooook,24
anni_anni_bobanni, whats that,25
anni_anni_bobanni, my insurance finally took effect recently,25
audavideo, primary care doctor is the doctor you go to,24
audavideo, oh,24
anni_anni_bobanni, I found a doctors office near by,25
audavideo, and basically became her patient,24
audavideo, her??,24
anni_anni_bobanni, yep,25
audavideo, shes nice to,24
audavideo, u dont care if a lady sees u u no?,24
anni_anni_bobanni, no,25
audavideo, o wow,24
anni_anni_bobanni, lol,25
audavideo, i get embarased when i go to the doctor hes a guy,24
anni_anni_bobanni, oh,25
audavideo, well you get over that eventually,24
audavideo," why? do you wanna see u, u know?",24
audavideo, lol,24
audavideo, j/k,24
audavideo, aww ididnt say that,24
anni_anni_bobanni, said what?,25
audavideo, wher,24
audavideo, where,24
audavideo, who,24
audavideo, when,24
audavideo, lol,24
anni_anni_bobanni, you didnt answer my question either,25
audavideo, ur teasin me again,24
anni_anni_bobanni, lol,25
audavideo, yes,24
audavideo, sorry,24
audavideo, ,24
audavideo, which 1,24
anni_anni_bobanni, the one you shouldnt answer,25
audavideo, lol,24
audavideo, o,24
anni_anni_bobanni, OH,25
anni_anni_bobanni, lol,25
audavideo, so anyway,24
audavideo, I went to the doctor today just to meet her,24
audavideo, and talk to her about a few of the things that are bothering me,24
audavideo, o huh u just wanted a date,24
anni_anni_bobanni, lol,25
audavideo, actually,24
audavideo, she is pretty,24
audavideo, hmmmm,24
audavideo, ,24
audavideo, she wouldnt have to play doctor with me,24
audavideo, she really is one,24
audavideo, oh,24
anni_anni_bobanni, lol,25
audavideo, huh,24
anni_anni_bobanni," haven't you heard the term ""playing doctor""?",25
audavideo, ya when i was lil,24
anni_anni_bobanni, no no,25
audavideo," ""playing doctor"" usually means",24
audavideo, when a boy,24
audavideo," ""examines""",24
audavideo, a girl,24
audavideo, OOooooooooohhhhhhhhhhhhhhhhhh,24
anni_anni_bobanni, ok,25
anni_anni_bobanni, lol,25
audavideo, OK,24
audavideo, so I was saying,24
audavideo, she could play doctor with me,24
audavideo, but shes a real doctor,24
audavideo, u asked her that?,24
anni_anni_bobanni, lol,25
audavideo, no,24
audavideo, that would have gone one of two ways,24
audavideo, #1,24
audavideo, she would have slapped me,24
audavideo, #2,24
audavideo, she might have liked the idea,24
audavideo, hmmmm,24
audavideo, actually theres a #3,24
audavideo, huh,24
anni_anni_bobanni, I would have been escorted out of the place by the police,25
audavideo, lol,24
audavideo, lol,24
anni_anni_bobanni, so u didnt ask huh,25
anni_anni_bobanni, lol no,25
audavideo, maybe some other time,24
audavideo, I'll wait until she's got my pants around my ankles asking me to cough,24
audavideo, lol,24
audavideo, ooh bad,24
anni_anni_bobanni, bad davy,25
anni_anni_bobanni, hahaha,25
audavideo, thats not really a bad idea,24
audavideo, a very memorable moment,24
audavideo," "". . .so grandma, how did you meet gandpa?""",24
audavideo, well sweetie,24
audavideo, I was examining his prostate,24
audavideo, when he leaned over and asked me to go to the movies,24
audavideo, eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeew,24
anni_anni_bobanni, hahahahah,25
audavideo, you dont like my romantic story?,24
audavideo, NO,24
anni_anni_bobanni, u couldnt tell that to ur grandkids,25
anni_anni_bobanni, why not?,25
audavideo, they wont know what a prostate is,24
audavideo, o dang,24
anni_anni_bobanni, later that day they'll go up to their mom and ask,25
audavideo, STOP,24
anni_anni_bobanni, ,25
anni_anni_bobanni, yuk,25
anni_anni_bobanni," Mommy, whats a praw-crate?",25
audavideo, im serous,24
anni_anni_bobanni, STOP,25
anni_anni_bobanni, thats gross,25
anni_anni_bobanni, am I really grossing you out?,25
audavideo, YES,24
anni_anni_bobanni, sorry,25
audavideo, oh well,24
audavideo, thats tmi,24
anni_anni_bobanni, did I make you wanna ,25
audavideo, TMI,24
audavideo, ?,24
audavideo, hurl ya,24
anni_anni_bobanni, I was maming it up,25
audavideo, to much info,24
anni_anni_bobanni, I know what TMI means,25
audavideo, I was just saying that it was fictional,24
audavideo, oh,24
anni_anni_bobanni, ok,25
anni_anni_bobanni, I was trying to make you laugh,25
audavideo, HA,24
anni_anni_bobanni, HA,25
anni_anni_bobanni, HA,25
anni_anni_bobanni, not,25
anni_anni_bobanni, I wasnt saying that she was really examining my. . .,25
audavideo, o david,24
anni_anni_bobanni, yuk,25
anni_anni_bobanni, ok what do you wanna talk about?,25
audavideo," me, freezing my head off, riding my bike back home from work in the dark",24
audavideo, no,24
anni_anni_bobanni, ok,25
